Year,Date,Cultivar,LTE_C
2018_19,4/3/19,LC,-18.6
2018_19,4/3/19,PP,-18.6
2018_19,4/3/19,PP,-18.6
2019_20,11/6/19,FR,-18.6
2019_20,3/18/20,LC,-18.6
2019_20,3/18/20,LC,-18.6
2019_20,3/18/20,LC,-18.6
2019_20,3/18/20,MQ,-18.6
2019_20,3/18/20,PP,-18.6
2019_20,3/24/20,PP,-18.6
2019_20,3/24/20,PP,-18.6
2021_22,10/26/21,BR,-18.6
2021_22,11/9/21,BR,-18.6
2021_22,11/9/21,PP,-18.6
2018_19,10/26/18,MQ,-18.5
2018_19,11/13/18,BR,-18.5
2018_19,4/3/19,BR,-18.5
2018_19,4/3/19,BR,-18.5
2018_19,4/16/19,PP,-18.5
2019_20,12/4/19,PP,-18.5
2019_20,3/4/20,BR,-18.5
2019_20,3/18/20,LC,-18.5
2019_20,3/18/20,LC,-18.5
2019_20,3/18/20,LC,-18.5
2019_20,3/18/20,MQ,-18.5
2019_20,3/24/20,FR,-18.5
2019_20,3/24/20,LC,-18.5
2019_20,4/17/20,FR,-18.5
2021_22,10/26/21,BR,-18.5
2021_22,10/26/21,BR,-18.5
2021_22,10/26/21,BR,-18.5
2021_22,10/26/21,LC,-18.5
2018_19,10/26/18,BR,-18.4
2018_19,10/26/18,FR,-18.4
2018_19,10/26/18,PP,-18.4
2018_19,4/3/19,BR,-18.4
2018_19,4/3/19,LC,-18.4
2018_19,4/3/19,MQ,-18.4
2018_19,4/3/19,PP,-18.4
2018_19,4/3/19,PP,-18.4
2019_20,11/6/19,BR,-18.4
2019_20,12/18/19,MQ,-18.4
2019_20,3/18/20,MQ,-18.4
2019_20,3/18/20,MQ,-18.4
2019_20,3/24/20,LC,-18.4
2019_20,3/24/20,PP,-18.4
2021_22,10/26/21,BR,-18.4
2021_22,10/26/21,LC,-18.4
2021_22,10/26/21,MQ,-18.4
2018_19,10/26/18,FR,-18.3
2018_19,10/26/18,MQ,-18.3
2018_19,12/19/18,PP,-18.3
2018_19,4/3/19,FR,-18.3
2018_19,4/3/19,FR,-18.3
2018_19,4/3/19,LC,-18.3
2018_19,4/3/19,MQ,-18.3
2018_19,4/16/19,MQ,-18.3
2019_20,10/8/19,MQ,-18.3
2019_20,11/6/19,BR,-18.3
2019_20,3/18/20,BR,-18.3
2019_20,3/18/20,LC,-18.3
2019_20,3/18/20,LC,-18.3
2019_20,3/18/20,MQ,-18.3
2019_20,3/18/20,MQ,-18.3
2019_20,3/18/20,MQ,-18.3
2019_20,3/24/20,LC,-18.3
2021_22,10/26/21,FR,-18.3
2021_22,10/26/21,MQ,-18.3
2021_22,10/26/21,MQ,-18.3
2018_19,10/12/18,PP,-18.2
2018_19,10/26/18,BR,-18.2
2018_19,10/26/18,FR,-18.2
2018_19,10/26/18,PP,-18.2
2018_19,10/26/18,PP,-18.2
2018_19,3/11/19,PP,-18.2
2018_19,4/3/19,BR,-18.2
2018_19,4/3/19,FR,-18.2
2018_19,4/3/19,LC,-18.2
2018_19,4/3/19,LC,-18.2
2018_19,4/3/19,MQ,-18.2
2018_19,4/3/19,MQ,-18.2
2019_20,10/23/19,PP,-18.2
2019_20,11/18/19,BR,-18.2
2019_20,1/29/20,PP,-18.2
2019_20,3/18/20,LC,-18.2
2019_20,3/24/20,MQ,-18.2
2019_20,4/2/20,FR,-18.2
2019_20,4/2/20,FR,-18.2
2021_22,10/26/21,LC,-18.2
2018_19,10/26/18,PP,-18.1
2018_19,4/3/19,LC,-18.1
2018_19,4/3/19,MQ,-18.1
2018_19,4/3/19,PP,-18.1
2019_20,3/18/20,LC,-18.1
2019_20,3/18/20,MQ,-18.1
2019_20,4/2/20,PP,-18.1
2019_20,4/17/20,PP,-18.1
2021_22,10/26/21,LC,-18.1
2021_22,10/26/21,LC,-18.1
2021_22,10/26/21,LC,-18.1
2021_22,3/12/22,MQ,-18.1
2021_22,3/12/22,PP,-18.1
2021_22,3/12/22,PP,-18.1
2018_19,10/26/18,LC,-18
2018_19,10/26/18,MQ,-18
2018_19,10/26/18,MQ,-18
2018_19,4/3/19,BR,-18
2018_19,4/3/19,PP,-18
2019_20,3/24/20,LC,-18
2019_20,3/24/20,MQ,-18
2019_20,3/24/20,PP,-18
2019_20,4/17/20,FR,-18
2021_22,11/9/21,LC,-18
2018_19,9/26/18,PP,-17.9
2018_19,10/26/18,MQ,-17.9
2018_19,10/26/18,MQ,-17.9
2018_19,10/26/18,MQ,-17.9
2018_19,10/26/18,PP,-17.9
2018_19,4/3/19,FR,-17.9
2019_20,3/18/20,MQ,-17.9
2019_20,3/18/20,MQ,-17.9
2019_20,3/24/20,LC,-17.9
2019_20,3/24/20,LC,-17.9
2019_20,3/24/20,MQ,-17.9
2021_22,10/26/21,BR,-17.9
2021_22,11/9/21,BR,-17.9
2021_22,10/26/21,LC,-17.9
2021_22,3/12/22,LC,-17.9
2021_22,3/12/22,MQ,-17.9
2018_19,10/26/18,LC,-17.8
2018_19,10/26/18,PP,-17.8
2018_19,10/26/18,PP,-17.8
2018_19,4/3/19,LC,-17.8
2018_19,4/3/19,MQ,-17.8
2018_19,4/3/19,PP,-17.8
2018_19,4/3/19,PP,-17.8
2018_19,4/3/19,PP,-17.8
2019_20,11/6/19,BR,-17.8
2019_20,12/4/19,MQ,-17.8
2019_20,3/18/20,LC,-17.8
2019_20,3/24/20,LC,-17.8
2019_20,3/24/20,MQ,-17.8
2019_20,3/24/20,MQ,-17.8
2019_20,3/24/20,PP,-17.8
2019_20,4/17/20,FR,-17.8
2021_22,10/26/21,BR,-17.8
2021_22,3/12/22,PP,-17.8
2021_22,3/12/22,PP,-17.8
2021_22,3/12/22,PP,-17.8
2021_22,3/12/22,PP,-17.8
2018_19,10/26/18,FR,-17.7
2018_19,10/26/18,PP,-17.7
2018_19,4/3/19,FR,-17.7
2018_19,4/3/19,LC,-17.7
2018_19,4/3/19,PP,-17.7
2019_20,10/8/19,FR,-17.7
2019_20,10/8/19,FR,-17.7
2019_20,3/18/20,LC,-17.7
2019_20,3/18/20,MQ,-17.7
2019_20,3/18/20,MQ,-17.7
2019_20,3/24/20,LC,-17.7
2019_20,3/24/20,LC,-17.7
2019_20,3/24/20,MQ,-17.7
2019_20,3/24/20,MQ,-17.7
2019_20,4/17/20,FR,-17.7
2021_22,11/9/21,BR,-17.7
2021_22,10/26/21,MQ,-17.7
2021_22,3/12/22,MQ,-17.7
2021_22,3/12/22,MQ,-17.7
2018_19,9/26/18,MQ,-17.6
2018_19,10/12/18,BR,-17.6
2018_19,10/26/18,FR,-17.6
2018_19,10/26/18,LC,-17.6
2018_19,10/26/18,MQ,-17.6
2018_19,10/26/18,PP,-17.6
2018_19,4/3/19,LC,-17.6
2018_19,4/3/19,PP,-17.6
2019_20,11/6/19,MQ,-17.6
2019_20,3/18/20,MQ,-17.6
2019_20,3/18/20,PP,-17.6
2019_20,3/24/20,LC,-17.6
2019_20,3/24/20,MQ,-17.6
2019_20,4/17/20,PP,-17.6
2021_22,10/26/21,BR,-17.6
2021_22,10/26/21,BR,-17.6
2021_22,3/12/22,MQ,-17.6
2018_19,10/26/18,BR,-17.5
2018_19,10/26/18,BR,-17.5
2018_19,10/26/18,LC,-17.5
2018_19,10/26/18,LC,-17.5
2018_19,10/26/18,MQ,-17.5
2018_19,10/26/18,PP,-17.5
2018_19,11/13/18,PP,-17.5
2018_19,4/3/19,FR,-17.5
2018_19,4/3/19,FR,-17.5
2018_19,4/3/19,MQ,-17.5
2018_19,4/3/19,PP,-17.5
2019_20,3/18/20,FR,-17.5
2019_20,3/24/20,BR,-17.5
2019_20,3/24/20,MQ,-17.5
2019_20,4/2/20,FR,-17.5
2019_20,4/2/20,FR,-17.5
2019_20,4/2/20,PP,-17.5
2021_22,10/26/21,FR,-17.5
2021_22,10/26/21,LC,-17.5
2018_19,10/26/18,LC,-17.4
2018_19,10/26/18,PP,-17.4
2018_19,10/26/18,PP,-17.4
2018_19,4/3/19,BR,-17.4
2018_19,4/3/19,BR,-17.4
2019_20,10/8/19,FR,-17.4
2019_20,11/6/19,BR,-17.4
2019_20,1/3/20,FR,-17.4
2019_20,3/18/20,MQ,-17.4
2019_20,3/24/20,MQ,-17.4
2019_20,4/2/20,FR,-17.4
2018_19,10/26/18,BR,-17.3
2018_19,10/26/18,FR,-17.3
2018_19,10/26/18,FR,-17.3
2018_19,10/26/18,LC,-17.3
2018_19,10/26/18,LC,-17.3
2018_19,10/26/18,PP,-17.3
2018_19,4/3/19,BR,-17.3
2018_19,4/3/19,LC,-17.3
2018_19,4/3/19,MQ,-17.3
2019_20,3/24/20,LC,-17.3
2019_20,4/2/20,PP,-17.3
2019_20,4/17/20,FR,-17.3
2019_20,4/17/20,FR,-17.3
2019_20,4/17/20,FR,-17.3
2021_22,10/26/21,LC,-17.3
2021_22,3/12/22,PP,-17.3
2021_22,3/12/22,PP,-17.3
2018_19,10/26/18,BR,-17.2
2018_19,10/26/18,BR,-17.2
2018_19,10/26/18,PP,-17.2
2018_19,4/3/19,BR,-17.2
2018_19,4/3/19,BR,-17.2
2018_19,4/3/19,FR,-17.2
2018_19,4/3/19,LC,-17.2
2018_19,4/3/19,MQ,-17.2
2018_19,4/3/19,PP,-17.2
2019_20,10/8/19,PP,-17.2
2019_20,1/3/20,LC,-17.2
2019_20,3/18/20,MQ,-17.2
2019_20,3/18/20,PP,-17.2
2019_20,3/24/20,MQ,-17.2
2019_20,3/24/20,MQ,-17.2
2019_20,3/24/20,PP,-17.2
2019_20,4/2/20,FR,-17.2
2019_20,4/2/20,FR,-17.2
2021_22,10/26/21,LC,-17.2
2021_22,3/12/22,LC,-17.2
2018_19,10/26/18,PP,-17.1
2018_19,10/26/18,PP,-17.1
2018_19,10/26/18,PP,-17.1
2018_19,10/26/18,PP,-17.1
2018_19,4/3/19,BR,-17.1
2018_19,4/3/19,LC,-17.1
2019_20,3/24/20,BR,-17.1
2019_20,3/24/20,LC,-17.1
2019_20,3/24/20,MQ,-17.1
2019_20,4/2/20,FR,-17.1
2019_20,4/17/20,FR,-17.1
2019_20,4/17/20,FR,-17.1
2021_22,11/9/21,BR,-17.1
2021_22,3/12/22,MQ,-17.1
2018_19,9/26/18,BR,-17
2018_19,10/26/18,LC,-17
2018_19,10/26/18,LC,-17
2018_19,4/3/19,BR,-17
2018_19,4/3/19,MQ,-17
2018_19,4/3/19,PP,-17
2019_20,10/23/19,FR,-17
2019_20,10/23/19,PP,-17
2019_20,10/23/19,PP,-17
2019_20,3/4/20,PP,-17
2019_20,3/18/20,PP,-17
2019_20,3/24/20,MQ,-17
2019_20,3/24/20,MQ,-17
2019_20,3/24/20,MQ,-17
2019_20,4/2/20,PP,-17
2019_20,4/2/20,PP,-17
2019_20,4/17/20,FR,-17
2021_22,10/13/21,FR,-17
2021_22,3/12/22,MQ,-17
2018_19,10/26/18,BR,-16.9
2018_19,10/26/18,LC,-16.9
2018_19,10/26/18,LC,-16.9
2018_19,10/26/18,MQ,-16.9
2018_19,10/26/18,MQ,-16.9
2018_19,4/3/19,BR,-16.9
2018_19,4/3/19,BR,-16.9
2018_19,4/3/19,FR,-16.9
2019_20,10/8/19,BR,-16.9
2019_20,2/26/20,PP,-16.9
2019_20,3/18/20,MQ,-16.9
2019_20,4/17/20,PP,-16.9
2019_20,4/17/20,PP,-16.9
2021_22,3/12/22,MQ,-16.9
2021_22,3/12/22,MQ,-16.9
2021_22,3/12/22,PP,-16.9
2021_22,3/12/22,PP,-16.9
2018_19,10/26/18,BR,-16.8
2018_19,10/26/18,PP,-16.8
2018_19,4/3/19,BR,-16.8
2018_19,4/3/19,BR,-16.8
2019_20,10/23/19,BR,-16.8
2019_20,3/18/20,MQ,-16.8
2019_20,3/24/20,BR,-16.8
2019_20,4/2/20,FR,-16.8
2019_20,4/2/20,FR,-16.8
2019_20,4/2/20,FR,-16.8
2019_20,4/17/20,FR,-16.8
2019_20,4/17/20,PP,-16.8
2021_22,10/26/21,BR,-16.8
2021_22,10/13/21,PP,-16.8
2021_22,3/12/22,PP,-16.8
2021_22,3/12/22,PP,-16.8
2018_19,10/26/18,BR,-16.7
2018_19,10/26/18,LC,-16.7
2018_19,4/3/19,BR,-16.7
2018_19,4/3/19,MQ,-16.7
2019_20,10/23/19,PP,-16.7
2019_20,11/6/19,BR,-16.7
2019_20,11/6/19,LC,-16.7
2019_20,4/2/20,FR,-16.7
2019_20,4/2/20,PP,-16.7
2019_20,4/17/20,FR,-16.7
2019_20,4/17/20,FR,-16.7
2021_22,10/26/21,LC,-16.7
2018_19,10/26/18,LC,-16.6
2018_19,4/3/19,BR,-16.6
2018_19,4/3/19,BR,-16.6
2018_19,4/3/19,LC,-16.6
2018_19,4/3/19,MQ,-16.6
2018_19,4/3/19,PP,-16.6
2018_19,4/3/19,PP,-16.6
2019_20,11/6/19,PP,-16.6
2019_20,3/18/20,MQ,-16.6
2019_20,3/18/20,MQ,-16.6
2019_20,4/2/20,BR,-16.6
2019_20,4/2/20,BR,-16.6
2019_20,4/2/20,BR,-16.6
2019_20,4/2/20,FR,-16.6
2019_20,4/2/20,FR,-16.6
2019_20,4/2/20,PP,-16.6
2019_20,4/17/20,FR,-16.6
2019_20,4/17/20,FR,-16.6
2019_20,4/17/20,FR,-16.6
2019_20,4/17/20,PP,-16.6
2021_22,10/26/21,LC,-16.6
2018_19,10/26/18,BR,-16.5
2018_19,10/26/18,BR,-16.5
2018_19,10/26/18,BR,-16.5
2018_19,10/26/18,LC,-16.5
2018_19,10/26/18,MQ,-16.5
2018_19,10/26/18,PP,-16.5
2019_20,10/23/19,PP,-16.5
2019_20,3/24/20,LC,-16.5
2019_20,3/24/20,MQ,-16.5
2019_20,3/24/20,MQ,-16.5
2019_20,4/2/20,BR,-16.5
2019_20,4/2/20,PP,-16.5
2019_20,4/17/20,FR,-16.5
2019_20,4/17/20,FR,-16.5
2021_22,3/12/22,MQ,-16.5
2021_22,10/13/21,PP,-16.5
2018_19,10/26/18,BR,-16.4
2018_19,10/26/18,FR,-16.4
2018_19,10/26/18,LC,-16.4
2018_19,10/26/18,LC,-16.4
2018_19,10/26/18,LC,-16.4
2018_19,10/26/18,PP,-16.4
2018_19,4/3/19,LC,-16.4
2019_20,11/6/19,FR,-16.4
2019_20,3/18/20,MQ,-16.4
2019_20,3/24/20,MQ,-16.4
2019_20,4/2/20,FR,-16.4
2019_20,4/2/20,FR,-16.4
2019_20,4/17/20,FR,-16.4
2019_20,4/17/20,FR,-16.4
2019_20,4/17/20,FR,-16.4
2019_20,4/17/20,FR,-16.4
2019_20,4/17/20,MQ,-16.4
2021_22,10/26/21,BR,-16.4
2021_22,10/26/21,FR,-16.4
2021_22,3/12/22,MQ,-16.4
2018_19,10/26/18,BR,-16.3
2018_19,10/26/18,LC,-16.3
2018_19,10/26/18,PP,-16.3
2018_19,4/3/19,MQ,-16.3
2018_19,4/3/19,MQ,-16.3
2018_19,4/3/19,MQ,-16.3
2018_19,4/3/19,PP,-16.3
2019_20,10/23/19,FR,-16.3
2019_20,10/23/19,FR,-16.3
2019_20,10/23/19,PP,-16.3
2019_20,10/23/19,PP,-16.3
2019_20,3/24/20,MQ,-16.3
2019_20,4/2/20,FR,-16.3
2019_20,4/2/20,FR,-16.3
2019_20,4/17/20,MQ,-16.3
2019_20,4/17/20,PP,-16.3
2019_20,4/17/20,PP,-16.3
2021_22,10/13/21,MQ,-16.3
2018_19,10/26/18,BR,-16.2
2018_19,10/26/18,BR,-16.2
2018_19,10/26/18,BR,-16.2
2019_20,10/23/19,FR,-16.2
2019_20,10/23/19,PP,-16.2
2019_20,10/23/19,PP,-16.2
2019_20,11/18/19,PP,-16.2
2019_20,4/2/20,BR,-16.2
2019_20,4/2/20,BR,-16.2
2019_20,4/2/20,FR,-16.2
2019_20,4/2/20,PP,-16.2
2019_20,4/17/20,PP,-16.2
2021_22,3/12/22,MQ,-16.2
2018_19,9/26/18,MQ,-16.1
2018_19,10/26/18,BR,-16.1
2018_19,10/26/18,LC,-16.1
2019_20,4/2/20,PP,-16.1
2019_20,4/17/20,FR,-16.1
2019_20,4/17/20,FR,-16.1
2019_20,4/17/20,FR,-16.1
2019_20,4/17/20,LC,-16.1
2021_22,10/13/21,PP,-16.1
2018_19,10/26/18,BR,-16
2018_19,10/26/18,PP,-16
2018_19,4/3/19,FR,-16
2019_20,10/23/19,PP,-16
2019_20,10/23/19,PP,-16
2019_20,10/23/19,PP,-16
2019_20,4/2/20,BR,-16
2019_20,4/2/20,FR,-16
2019_20,4/2/20,FR,-16
2019_20,4/2/20,PP,-16
2019_20,4/10/20,FR,-16
2019_20,4/10/20,PP,-16
2019_20,4/17/20,BR,-16
2021_22,3/12/22,MQ,-16
2018_19,10/26/18,BR,-15.9
2018_19,10/26/18,BR,-15.9
2018_19,10/26/18,LC,-15.9
2018_19,10/26/18,LC,-15.9
2018_19,12/19/18,FR,-15.9
2018_19,4/3/19,MQ,-15.9
2018_19,4/16/19,PP,-15.9
2019_20,10/23/19,FR,-15.9
2019_20,10/23/19,PP,-15.9
2019_20,3/4/20,LC,-15.9
2019_20,4/2/20,BR,-15.9
2019_20,4/2/20,FR,-15.9
2019_20,4/2/20,FR,-15.9
2019_20,4/2/20,FR,-15.9
2019_20,4/2/20,MQ,-15.9
2019_20,4/2/20,PP,-15.9
2019_20,4/2/20,PP,-15.9
2019_20,4/10/20,PP,-15.9
2019_20,4/17/20,PP,-15.9
2021_22,3/12/22,MQ,-15.9
2018_19,10/12/18,PP,-15.8
2018_19,10/26/18,LC,-15.8
2018_19,4/3/19,BR,-15.8
2019_20,10/23/19,FR,-15.8
2019_20,10/23/19,PP,-15.8
2019_20,10/23/19,PP,-15.8
2019_20,10/23/19,PP,-15.8
2019_20,4/2/20,PP,-15.8
2019_20,4/17/20,BR,-15.8
2019_20,4/17/20,LC,-15.8
2019_20,4/17/20,PP,-15.8
2019_20,4/17/20,PP,-15.8
2021_22,10/13/21,MQ,-15.8
2021_22,10/26/21,MQ,-15.8
2021_22,10/13/21,PP,-15.8
2018_19,10/12/18,MQ,-15.7
2018_19,10/26/18,BR,-15.7
2019_20,10/8/19,PP,-15.7
2019_20,10/23/19,MQ,-15.7
2019_20,4/2/20,BR,-15.7
2019_20,4/2/20,MQ,-15.7
2019_20,4/2/20,PP,-15.7
2019_20,4/2/20,PP,-15.7
2019_20,4/2/20,PP,-15.7
2019_20,4/10/20,FR,-15.7
2019_20,4/17/20,BR,-15.7
2019_20,4/17/20,BR,-15.7
2019_20,4/17/20,PP,-15.7
2021_22,10/13/21,BR,-15.7
2021_22,3/12/22,MQ,-15.7
2021_22,10/13/21,PP,-15.7
2018_19,10/26/18,BR,-15.6
2018_19,10/26/18,LC,-15.6
2018_19,4/3/19,BR,-15.6
2018_19,4/3/19,MQ,-15.6
2018_19,4/3/19,PP,-15.6
2019_20,10/8/19,PP,-15.6
2019_20,4/2/20,BR,-15.6
2019_20,4/2/20,FR,-15.6
2019_20,4/2/20,LC,-15.6
2019_20,4/2/20,LC,-15.6
2019_20,4/10/20,FR,-15.6
2019_20,4/10/20,PP,-15.6
2019_20,4/17/20,LC,-15.6
2019_20,4/17/20,PP,-15.6
2018_19,9/26/18,BR,-15.5
2018_19,10/12/18,PP,-15.5
2018_19,10/26/18,BR,-15.5
2018_19,10/26/18,BR,-15.5
2018_19,4/16/19,PP,-15.5
2019_20,10/23/19,PP,-15.5
2019_20,10/23/19,PP,-15.5
2019_20,3/24/20,FR,-15.5
2019_20,4/2/20,BR,-15.5
2019_20,4/2/20,FR,-15.5
2019_20,4/17/20,BR,-15.5
2019_20,4/17/20,BR,-15.5
2019_20,4/17/20,BR,-15.5
2019_20,4/17/20,LC,-15.5
2019_20,4/17/20,MQ,-15.5
2019_20,4/17/20,MQ,-15.5
2021_22,10/13/21,BR,-15.5
2018_19,10/26/18,BR,-15.4
2018_19,4/3/19,LC,-15.4
2018_19,4/3/19,MQ,-15.4
2018_19,4/16/19,LC,-15.4
2019_20,10/23/19,FR,-15.4
2019_20,4/2/20,BR,-15.4
2019_20,4/2/20,BR,-15.4
2019_20,4/2/20,PP,-15.4
2019_20,4/10/20,FR,-15.4
2019_20,4/10/20,PP,-15.4
2019_20,4/17/20,BR,-15.4
2019_20,4/17/20,MQ,-15.4
2019_20,4/17/20,MQ,-15.4
2019_20,4/17/20,PP,-15.4
2019_20,4/17/20,PP,-15.4
2021_22,10/13/21,PP,-15.4
2021_22,10/13/21,PP,-15.4
2021_22,10/13/21,PP,-15.4
2018_19,10/12/18,PP,-15.3
2018_19,4/3/19,BR,-15.3
2019_20,10/8/19,PP,-15.3
2019_20,10/23/19,FR,-15.3
2019_20,10/23/19,MQ,-15.3
2019_20,4/2/20,BR,-15.3
2019_20,4/2/20,BR,-15.3
2019_20,4/2/20,BR,-15.3
2019_20,4/2/20,FR,-15.3
2019_20,4/2/20,LC,-15.3
2019_20,4/2/20,LC,-15.3
2019_20,4/17/20,LC,-15.3
2019_20,4/17/20,PP,-15.3
2021_22,10/13/21,BR,-15.3
2021_22,10/13/21,BR,-15.3
2021_22,10/13/21,FR,-15.3
2021_22,10/13/21,FR,-15.3
2021_22,10/26/21,MQ,-15.3
2021_22,10/13/21,PP,-15.3
2018_19,9/26/18,FR,-15.2
2018_19,10/26/18,PP,-15.2
2018_19,4/3/19,BR,-15.2
2018_19,4/16/19,LC,-15.2
2019_20,10/8/19,PP,-15.2
2019_20,10/23/19,FR,-15.2
2019_20,10/23/19,FR,-15.2
2019_20,10/23/19,PP,-15.2
2019_20,10/23/19,PP,-15.2
2019_20,4/2/20,BR,-15.2
2019_20,4/2/20,PP,-15.2
2019_20,4/10/20,FR,-15.2
2019_20,4/10/20,FR,-15.2
2019_20,4/10/20,FR,-15.2
2019_20,4/17/20,LC,-15.2
2019_20,4/17/20,MQ,-15.2
2019_20,4/17/20,MQ,-15.2
2019_20,4/17/20,PP,-15.2
2021_22,10/13/21,BR,-15.2
2021_22,10/13/21,BR,-15.2
2021_22,10/13/21,FR,-15.2
2021_22,10/13/21,LC,-15.2
2021_22,10/26/21,LC,-15.2
2021_22,10/13/21,PP,-15.2
2021_22,10/13/21,PP,-15.2
2019_20,10/8/19,PP,-15.1
2019_20,10/23/19,FR,-15.1
2019_20,10/23/19,FR,-15.1
2019_20,10/23/19,PP,-15.1
2019_20,11/6/19,BR,-15.1
2019_20,4/2/20,LC,-15.1
2019_20,4/10/20,FR,-15.1
2019_20,4/10/20,FR,-15.1
2019_20,4/10/20,PP,-15.1
2019_20,4/10/20,PP,-15.1
2019_20,4/17/20,BR,-15.1
2019_20,4/17/20,BR,-15.1
2019_20,4/17/20,LC,-15.1
2019_20,4/17/20,LC,-15.1
2019_20,4/17/20,LC,-15.1
2021_22,10/13/21,FR,-15.1
2021_22,10/13/21,PP,-15.1
2021_22,10/13/21,PP,-15.1
2021_22,10/13/21,PP,-15.1
2018_19,10/12/18,MQ,-15
2018_19,10/26/18,PP,-15
2018_19,4/3/19,FR,-15
2018_19,4/3/19,MQ,-15
2019_20,10/8/19,PP,-15
2019_20,4/2/20,FR,-15
2019_20,4/2/20,LC,-15
2019_20,4/2/20,LC,-15
2019_20,4/2/20,PP,-15
2019_20,4/2/20,PP,-15
2019_20,4/10/20,FR,-15
2019_20,4/10/20,FR,-15
2019_20,4/10/20,PP,-15
2019_20,4/10/20,PP,-15
2019_20,4/17/20,BR,-15
2019_20,4/17/20,MQ,-15
2021_22,10/13/21,MQ,-15
2021_22,3/12/22,MQ,-15
2018_19,10/12/18,MQ,-14.9
2018_19,10/26/18,LC,-14.9
2018_19,11/13/18,PP,-14.9
2019_20,10/8/19,PP,-14.9
2019_20,10/8/19,PP,-14.9
2019_20,10/23/19,BR,-14.9
2019_20,10/23/19,PP,-14.9
2019_20,4/2/20,BR,-14.9
2019_20,4/2/20,FR,-14.9
2019_20,4/2/20,MQ,-14.9
2019_20,4/10/20,FR,-14.9
2019_20,4/10/20,FR,-14.9
2019_20,4/10/20,PP,-14.9
2019_20,4/17/20,BR,-14.9
2019_20,4/17/20,BR,-14.9
2019_20,4/17/20,LC,-14.9
2019_20,4/17/20,MQ,-14.9
2019_20,4/17/20,MQ,-14.9
2019_20,4/17/20,PP,-14.9
2021_22,10/13/21,MQ,-14.9
2021_22,10/13/21,MQ,-14.9
2021_22,10/13/21,PP,-14.9
2021_22,10/13/21,PP,-14.9
2018_19,4/16/19,FR,-14.8
2019_20,10/8/19,PP,-14.8
2019_20,10/23/19,BR,-14.8
2019_20,10/23/19,MQ,-14.8
2019_20,10/23/19,MQ,-14.8
2019_20,10/23/19,PP,-14.8
2019_20,4/2/20,BR,-14.8
2019_20,4/2/20,BR,-14.8
2019_20,4/2/20,MQ,-14.8
2019_20,4/2/20,PP,-14.8
2019_20,4/10/20,FR,-14.8
2019_20,4/17/20,BR,-14.8
2019_20,4/17/20,BR,-14.8
2019_20,4/17/20,BR,-14.8
2019_20,4/17/20,LC,-14.8
2019_20,4/17/20,MQ,-14.8
2019_20,4/17/20,MQ,-14.8
2019_20,4/17/20,PP,-14.8
2019_20,4/17/20,PP,-14.8
2021_22,10/13/21,BR,-14.8
2021_22,10/13/21,BR,-14.8
2021_22,10/13/21,BR,-14.8
2021_22,10/13/21,FR,-14.8
2021_22,10/13/21,FR,-14.8
2021_22,10/13/21,MQ,-14.8
2021_22,10/13/21,MQ,-14.8
2021_22,10/13/21,PP,-14.8
2018_19,10/12/18,PP,-14.7
2019_20,10/8/19,PP,-14.7
2019_20,10/8/19,PP,-14.7
2019_20,10/23/19,FR,-14.7
2019_20,10/23/19,FR,-14.7
2019_20,4/2/20,BR,-14.7
2019_20,4/2/20,LC,-14.7
2019_20,4/17/20,BR,-14.7
2019_20,4/17/20,BR,-14.7
2019_20,4/17/20,MQ,-14.7
2021_22,10/13/21,FR,-14.7
2021_22,10/13/21,FR,-14.7
2018_19,10/12/18,MQ,-14.6
2018_19,10/12/18,PP,-14.6
2018_19,10/12/18,PP,-14.6
2018_19,1/4/19,MQ,-14.6
2018_19,4/16/19,FR,-14.6
2018_19,4/16/19,PP,-14.6
2019_20,10/8/19,PP,-14.6
2019_20,10/23/19,BR,-14.6
2019_20,10/23/19,FR,-14.6
2019_20,3/4/20,PP,-14.6
2019_20,4/2/20,BR,-14.6
2019_20,4/10/20,PP,-14.6
2019_20,4/17/20,BR,-14.6
2019_20,4/17/20,MQ,-14.6
2019_20,4/17/20,MQ,-14.6
2019_20,4/17/20,PP,-14.6
2021_22,10/26/21,LC,-14.6
2021_22,10/13/21,PP,-14.6
2021_22,10/13/21,PP,-14.6
2021_22,10/13/21,PP,-14.6
2018_19,9/26/18,BR,-14.5
2018_19,9/26/18,MQ,-14.5
2018_19,10/12/18,MQ,-14.5
2018_19,10/12/18,MQ,-14.5
2018_19,10/12/18,MQ,-14.5
2018_19,4/16/19,FR,-14.5
2019_20,10/23/19,BR,-14.5
2019_20,10/23/19,FR,-14.5
2019_20,11/6/19,FR,-14.5
2019_20,4/2/20,BR,-14.5
2019_20,4/2/20,LC,-14.5
2019_20,4/2/20,MQ,-14.5
2019_20,4/2/20,MQ,-14.5
2019_20,4/10/20,FR,-14.5
2019_20,4/10/20,FR,-14.5
2019_20,4/10/20,PP,-14.5
2019_20,4/17/20,LC,-14.5
2019_20,4/17/20,MQ,-14.5
2019_20,4/17/20,PP,-14.5
2021_22,10/13/21,BR,-14.5
2021_22,10/13/21,MQ,-14.5
2021_22,10/13/21,MQ,-14.5
2021_22,10/13/21,PP,-14.5
2018_19,10/12/18,MQ,-14.4
2018_19,10/12/18,PP,-14.4
2018_19,10/26/18,BR,-14.4
2018_19,4/16/19,FR,-14.4
2018_19,4/16/19,PP,-14.4
2019_20,10/8/19,FR,-14.4
